season,weekend,time_of_day,dew_point,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
summer,weekday,afternoon,18.929084863654815,13.244285714285713,29.74,0.0,147.8742857142857,255.59,55.58,33.9,40.3,28.2,30.12857142857143,30.74,29.35,1011.9314285714287,1012.6,1011.03,39.67142857142857,40.03,39.41,35.402857142857144,36.31,34.63,10.5,4.7,7,6.514285714285714,16.88
summer,weekday,afternoon,21.50908252872368,16.231428571428573,37.89,1.44,179.07571428571433,272.85,67.62,24.928571428571427,27.3,22.6,35.559999999999995,35.72,35.26,1011.3628571428571,1011.96,1010.78,39.55428571428571,39.59,39.52,32.68857142857143,32.88,32.56,8.2,6.4,7,7.114285714285714,14.42
summer,weekday,afternoon,22.69030728805555,16.5,27.0,0.02,174.1257142857143,255.23,69.05,31.928571428571427,39.4,24.5,48.097142857142856,48.36,47.88,1011.6885714285714,1012.42,1010.98,35.33,35.44,35.24,29.444285714285716,29.94,29.06,8.6,5.1,7,6.214285714285714,20.93
summer,weekday,afternoon,21.342869052451647,28.94,38.97,23.69,160.57,247.98,73.69,31.700000000000003,39.1,22.7,45.5475,46.46,44.6,1011.34,1012.02,1010.63,34.83,35.06,34.6,29.985,30.06,29.94,6.9,6.1,4,6.5,28.58
summer,weekday,evening,19.111856814796777,19.492,35.34,0.09,106.022,250.74,68.3,34.54,37.7,27.4,42.028,42.54,41.87,1011.75,1012.09,1011.01,33.798,33.82,33.73,28.15,28.31,27.69,4.2,3.6,5,3.88,18.91
summer,weekday,night,17.51710880261929,18.316,32.69,4.3,177.826,251.93,71.53,22.98,29.1,13.2,55.012,55.6,54.6,1010.9219999999999,1011.88,1010.14,27.345999999999997,27.54,27.05,23.55,24.0,23.25,6.5,4.2,5,5.0600000000000005,13.43
summer,weekday,night,18.039137804118166,14.193333333333333,30.06,0.02,163.085,258.14,71.94,29.666666666666668,34.9,24.3,50.835,51.47,50.2,1010.9333333333334,1011.63,1010.22,29.268333333333334,29.68,28.85,24.915000000000003,25.0,24.81,5.7,3.2,6,4.333333333333333,11.99
summer,weekday,morning,18.499387489567287,12.211428571428572,28.41,0.02,177.74142857142857,258.17,73.62,39.81428571428571,46.8,32.4,45.00285714285714,46.31,44.0,1010.8914285714285,1011.44,1010.34,31.90285714285714,32.41,31.26,28.044285714285714,28.94,26.81,6.7,4.5,7,5.8,16.06
summer,weekday,morning,18.459379898038755,14.64,25.95,0.09,160.865,260.31,60.83,23.900000000000002,30.9,18.9,40.13833333333333,40.6,39.69,1010.8466666666667,1011.51,1010.1,33.891666666666666,34.06,33.71,29.215,29.37,29.06,8.0,5.0,6,6.6000000000000005,9.89
summer,weekday,morning,18.909981781493645,13.28125,26.78,0.07,162.5025,268.75,63.59,34.55,36.8,29.8,37.4725,37.62,37.32,1010.92625,1011.42,1010.4,35.6375,35.89,35.4,31.30375,32.13,30.5,8.0,5.4,8,6.3125,18.95
summer,weekday,morning,19.060739905159377,14.673333333333332,27.11,0.04,65.93666666666667,72.26,57.78,34.699999999999996,36.8,33.3,35.20333333333333,35.26,35.15,1011.6700000000001,1011.86,1011.47,36.946666666666665,36.95,36.94,32.19,32.25,32.13,4.9,4.2,3,4.566666666666666,15.1
summer,weekday,morning,18.392974265647723,10.290000000000001,31.58,0.02,177.67285714285714,264.99,70.43,42.199999999999996,49.1,34.2,31.692857142857143,33.24,29.69,1010.6800000000001,1011.12,1010.16,38.11,38.64,37.69,33.46714285714286,33.94,32.81,7.6,4.2,7,5.642857142857143,8.72
summer,weekday,morning,17.16057552640226,7.58,25.09,0.04,147.20428571428573,248.63,67.29,46.92857142857143,57.1,41.8,27.72714285714286,28.43,27.16,1010.3599999999999,1010.77,1009.9,39.14857142857143,39.28,38.97,34.22714285714286,35.19,33.38,5.7,3.2,7,4.785714285714286,6.42
summer,weekday,afternoon,16.638583826582206,9.588333333333333,21.08,0.04,156.46166666666667,241.32,74.79,39.21666666666667,51.9,24.8,26.081666666666667,26.94,25.21,1009.5883333333333,1010.04,1009.02,39.67166666666667,39.87,39.48,34.24,35.06,33.44,5.0,3.6,6,4.116666666666666,3.77
summer,weekday,afternoon,15.753388409279708,15.904285714285717,25.69,0.0,145.35999999999999,249.34,68.07,27.599999999999998,29.3,25.7,24.455714285714286,24.94,24.07,1009.2057142857144,1009.53,1008.82,39.82,39.99,39.61,34.16857142857143,35.06,33.5,5.5,2.1,7,3.1714285714285713,3.28
summer,weekday,afternoon,15.74259901823374,13.618,25.21,0.22,271.82800000000003,353.93,242.88,19.240000000000002,29.9,13.9,24.636000000000003,24.65,24.62,1008.7060000000001,1008.94,1008.46,39.67,39.67,39.67,34.464,34.5,34.44,6.0,2.7,5,4.12,2.66
summer,weekday,afternoon,15.47996884721691,10.996,22.87,0.0,146.488,259.43,56.11,32.86,47.1,23.3,25.429,25.48,25.4,1008.698,1009.31,1007.79,38.768,38.98,38.48,32.983,33.19,32.81,5.7,2.1,10,3.3899999999999997,4.03
summer,weekday,afternoon,14.93433493010493,11.835,26.58,0.06,161.345,267.85,59.31,36.85,48.0,26.3,26.62375,27.29,25.96,1008.4875,1008.97,1007.96,37.275,37.57,36.99,31.177500000000002,31.37,30.94,4.4,2.0,8,3.175,2.68
summer,weekday,afternoon,15.760836756878135,7.407777777777778,21.52,0.07,124.00111111111111,257.97,52.84,32.455555555555556,44.0,26.8,29.716666666666665,30.21,29.47,1008.7377777777778,1009.2,1008.02,36.23555555555556,36.43,35.88,29.88111111111111,30.19,29.31,3.6,2.8,9,3.1555555555555554,5.11
summer,weekday,night,14.354266777571642,19.058,33.54,0.02,176.80599999999998,250.58,63.76,29.060000000000002,39.7,18.5,43.198,43.24,43.13,1009.9440000000001,1010.71,1009.2699999999999,28.026,28.16,27.82,23.962,24.31,23.75,4.9,3.0,5,3.78,5.43
summer,weekday,night,14.946630814164028,21.3375,33.89,0.19,203.5025,249.11,74.06,30.65,36.6,18.9,42.8625,43.42,42.66,1010.1575,1011.12,1009.61,28.817500000000003,28.92,28.53,23.7325,23.87,23.38,4.8,4.0,4,4.325,9.92
summer,weekday,night,14.885738505726055,19.41,32.72,0.02,183.022,256.78,75.0,47.68,51.2,43.9,40.456,40.91,40.15,1010.9540000000001,1011.84,1010.25,29.75,29.81,29.66,25.236,25.44,25.06,8.5,5.1,5,6.58,7.84
summer,weekday,night,14.684526296494868,24.983333333333334,31.06,21.04,70.85333333333334,72.42,68.09,38.76666666666667,42.2,32.9,40.89,40.92,40.85,1010.9166666666666,1011.13,1010.71,29.34,29.35,29.33,25.099999999999998,25.12,25.06,7.0,5.3,3,6.166666666666667,7.84
summer,weekday,morning,14.522005343335357,15.4975,26.04,0.06,136.85625,255.38,50.67,53.75,59.7,48.6,38.355000000000004,39.12,36.57,1011.025,1011.55,1010.35,30.27,30.5,30.1,26.0925,26.69,25.37,13.2,5.8,8,7.4625,7.74
summer,weekday,morning,14.759499884375282,13.71,28.71,0.09,252.09,257.29,241.69,55.025,55.4,54.7,39.99,40.0,39.98,1010.1275,1010.32,1009.92,29.81,29.82,29.8,25.060000000000002,25.12,25.0,6.4,3.5,4,4.775,7.74
summer,weekday,morning,13.722436617919152,13.563333333333333,29.08,0.0,158.35666666666665,253.83,65.87,24.183333333333334,25.9,23.0,34.913333333333334,36.35,33.48,1010.8683333333333,1011.48,1010.2,31.008333333333336,31.56,30.47,27.361666666666668,28.62,26.12,5.9,4.7,6,5.3,7.05
summer,weekday,morning,13.593125618769815,16.650000000000002,29.58,1.78,68.7,70.57,66.98,12.066666666666668,13.0,10.4,34.71666666666667,34.75,34.69,1010.8866666666667,1011.02,1010.74,30.959999999999997,30.97,30.95,26.5,26.5,26.5,4.0,3.8,3,3.9333333333333336,7.05
summer,weekday,morning,14.368967301713557,12.092222222222222,26.71,0.02,166.16222222222223,256.86,56.53,40.25555555555556,50.0,28.3,31.713333333333335,32.83,29.98,1010.9355555555555,1011.7,1010.24,33.45,34.35,32.8,29.874444444444446,31.37,29.25,7.2,5.4,9,6.066666666666666,7.19
summer,weekday,morning,13.858087517807956,15.506363636363636,29.8,0.06,136.92636363636365,264.07,63.18,34.57272727272727,47.6,20.8,27.14363636363636,27.31,26.93,1010.8718181818182,1011.4,1010.0,35.653636363636366,36.24,35.33,31.69,32.5,31.12,6.8,4.9,11,5.845454545454545,7.32
summer,weekday,morning,14.329364936956603,13.635,28.0,0.06,157.60833333333332,250.13,65.72,47.38333333333333,51.3,45.7,26.756666666666664,27.11,26.43,1010.4133333333333,1011.11,1009.55,36.47,36.88,36.07,32.36666666666667,33.38,31.44,6.1,4.9,6,5.433333333333334,6.3
summer,weekday,morning,13.99999735808417,16.218,28.71,0.02,181.684,258.28,67.47,47.04,49.6,44.1,23.986,25.18,23.24,1010.0540000000001,1010.85,1009.08,38.084,38.57,37.08,34.684,35.94,33.38,7.1,5.1,10,5.99,4.51
summer,weekday,afternoon,14.5148985360826,13.706666666666667,28.19,0.04,106.86666666666666,256.53,43.48,43.52222222222222,48.7,31.9,23.35,23.71,23.13,1009.6644444444444,1010.26,1008.33,39.19888888888889,39.42,38.93,34.757777777777775,35.75,33.75,5.9,4.4,9,5.166666666666667,3.54
summer,weekday,afternoon,14.329896652624859,12.132,25.72,0.02,217.14000000000001,259.37,72.09,33.660000000000004,38.5,31.3,24.018,24.23,23.43,1009.146,1009.9,1008.69,38.45399999999999,38.67,38.4,34.077999999999996,34.38,33.94,6.1,4.9,5,5.4,9.7
summer,weekday,afternoon,15.269369093607342,16.576,34.56,0.04,216.689,263.31,66.32,24.75,37.9,16.2,25.503,27.45,22.95,1009.077,1009.91,1008.62,38.464,38.84,38.12,33.826,34.56,33.06,6.3,5.0,10,5.59,5.75
summer,weekday,afternoon,18.508946182037953,13.330833333333333,24.54,0.0,131.22333333333333,256.24,54.47,24.575,38.6,9.9,34.494166666666665,36.0,33.54,1009.6533333333333,1010.18,1008.91,36.68833333333333,37.43,36.08,31.186666666666667,31.56,30.56,5.7,4.4,12,5.05,17.84
summer,weekday,afternoon,17.978699565108993,15.377142857142857,29.43,0.07,126.39142857142858,258.97,69.56,34.714285714285715,38.3,32.8,37.361428571428576,38.07,35.77,1009.3585714285715,1009.89,1008.42,34.637142857142855,34.75,34.59,29.537142857142857,29.81,29.44,5.9,4.8,7,5.285714285714286,12.51
summer,weekday,afternoon,18.345541647015622,17.554285714285715,27.09,0.02,149.9257142857143,254.45,70.31,41.357142857142854,47.9,35.2,39.76142857142857,41.2,37.83,1009.3414285714285,1010.01,1008.41,33.932857142857145,34.11,33.8,28.72714285714286,28.87,28.62,7.8,5.5,7,6.128571428571428,9.11
summer,weekday,evening,17.62651298713472,12.309999999999999,19.91,0.0,139.272,253.63,62.96,26.4,28.5,23.6,43.364,44.6,42.31,1009.5440000000001,1010.04,1008.86,31.589999999999996,32.18,30.7,26.137999999999998,27.25,24.5,7.5,6.0,5,6.74,6.22
summer,weekday,evening,17.62608424081521,15.020000000000001,29.59,0.04,126.23,256.17,53.22,33.4,44.5,26.8,46.51500000000001,49.52,45.0,1009.9083333333333,1010.45,1009.01,30.36,30.99,29.1,25.465000000000003,26.44,23.62,7.0,6.1,6,6.533333333333334,6.08
summer,weekday,evening,17.64905239080482,7.6866666666666665,23.02,0.0,55.01333333333333,62.52,51.26,44.46666666666667,45.5,43.7,47.336666666666666,47.39,47.3,1010.91,1011.01,1010.78,30.08,30.08,30.08,25.23,25.25,25.19,6.9,5.6,3,6.333333333333333,22.27
summer,weekday,evening,16.453900268899364,26.615000000000002,31.67,21.56,247.45499999999998,254.25,240.66,40.900000000000006,42.7,39.1,46.76,46.76,46.76,1009.885,1010.02,1009.75,28.98,28.98,28.98,23.87,23.87,23.87,6.3,6.1,2,6.199999999999999,14.8
summer,weekday,evening,15.560939701450193,19.128333333333334,31.8,0.07,133.84,258.8,66.62,23.28333333333333,27.5,21.0,44.43,45.82,43.68,1010.7883333333333,1011.51,1009.6,28.878333333333334,29.48,27.68,24.186666666666667,25.0,22.56,7.3,6.2,6,6.8,8.27
summer,weekday,night,15.578574453102105,43.355000000000004,53.76,32.95,165.67,257.21,74.13,49.400000000000006,71.2,27.6,39.06,39.53,38.59,1009.76,1010.74,1008.78,31.14,31.26,31.02,26.155,26.62,25.69,10.8,8.3,2,9.55,16.83
summer,weekday,night,15.826405215524138,34.73333333333333,40.5,29.22,129.36333333333334,238.99,73.62,23.366666666666664,26.8,20.6,40.81,41.34,40.54,1009.5533333333333,1010.22,1008.5,30.650000000000002,30.77,30.41,25.75333333333333,25.88,25.5,10.9,8.8,3,9.633333333333333,11.9
summer,weekday,night,18.192490180813838,26.335,38.34,4.2,208.18,258.94,73.94,34.725,47.4,25.7,43.042500000000004,43.61,41.36,1011.37,1012.51,1010.66,32.35,32.95,32.14,26.2675,27.13,25.94,9.8,7.3,4,8.65,7.05
summer,weekday,night,18.371227507006832,43.13333333333333,44.8,41.78,192.47666666666666,252.81,73.77,20.566666666666666,28.5,8.2,45.666666666666664,46.1,44.83,1010.8333333333334,1012.38,1009.82,31.503333333333334,31.78,31.36,25.953333333333333,26.62,25.62,8.8,7.9,3,8.433333333333334,5.21
summer,weekday,night,17.534734327750588,18.2,31.87,0.0,160.0275,255.45,62.91,41.3125,48.6,30.1,52.01,53.69,50.44,1013.03,1014.12,1011.5,28.32625,28.54,28.09,24.71875,25.31,24.12,9.3,7.6,8,8.2,5.32
summer,weekday,night,16.958038017841346,16.433333333333334,29.04,0.04,160.78166666666667,252.72,72.22,51.79999999999999,64.6,36.8,48.93333333333334,49.75,48.07,1013.4483333333334,1014.25,1012.58,28.748333333333335,28.97,28.53,24.405,25.0,23.81,11.3,8.2,6,9.466666666666667,17.43
summer,weekday,night,17.356239755420383,23.605,38.73,6.5,100.46499999999999,247.56,64.72,30.71666666666667,49.8,18.7,47.955000000000005,48.11,47.85,1013.8633333333333,1014.18,1013.04,29.53333333333333,29.8,29.18,25.616666666666664,26.25,24.63,19.6,8.4,6,12.016666666666666,18.8
summer,weekday,morning,18.22999452667297,10.834,25.74,0.06,182.712,274.02,67.9,37.22,40.3,33.4,45.17999999999999,45.66,44.6,1013.606,1014.66,1012.72,31.536,32.01,31.22,27.810000000000002,28.12,27.56,9.7,8.2,5,9.04,22.69
summer,weekday,morning,19.57938471320406,11.876666666666667,25.35,0.0,168.86666666666667,260.39,60.17,40.099999999999994,44.8,32.4,42.34,44.27,38.7,1013.8244444444445,1014.57,1013.17,34.18666666666667,35.82,33.43,30.536666666666672,32.63,29.87,10.3,9.0,9,9.622222222222222,28.31
summer,weekday,morning,21.0912401692414,13.143333333333333,30.35,0.0,131.81083333333333,258.39,63.21,37.958333333333336,44.2,33.5,40.089166666666664,41.55,39.21,1014.0241666666667,1014.59,1013.02,36.8675,37.43,36.12,32.49333333333333,33.81,31.5,10.3,7.4,12,8.858333333333333,25.18
summer,weekday,morning,21.265591043389243,6.277142857142857,25.35,0.0,118.02428571428571,242.23,62.31,50.4,55.1,46.2,39.720000000000006,40.48,38.1,1013.9928571428571,1014.63,1012.87,37.23285714285714,37.32,37.19,32.49428571428571,32.63,32.44,9.7,8.9,7,9.185714285714285,24.04
summer,weekday,morning,21.069399272538014,16.461111111111112,28.11,0.09,187.72444444444443,257.32,71.52,44.97777777777778,64.4,30.8,37.87555555555556,39.26,35.92,1013.4477777777779,1014.16,1012.79,37.885555555555555,38.33,37.71,33.43111111111111,33.88,32.94,10.3,8.7,9,9.422222222222222,12.77
summer,weekday,morning,21.486259848164398,16.05375,35.04,0.04,140.54375,260.0,67.0,37.175,43.5,28.2,36.60875,38.41,35.72,1013.28,1013.98,1012.15,38.9875,39.34,38.69,35.0025,35.69,34.13,9.2,7.7,8,8.2375,16.15
summer,weekday,afternoon,23.450859139942086,17.022,30.95,2.32,141.64600000000002,251.43,67.84,15.040000000000001,21.2,10.3,40.501999999999995,41.37,39.22,1012.884,1013.53,1011.97,39.327999999999996,39.47,39.12,34.578,34.94,34.13,10.0,9.0,5,9.440000000000001,42.69
summer,weekday,afternoon,22.38890485986165,14.673333333333334,33.34,0.0,168.87,257.88,49.14,34.15555555555555,42.8,13.3,38.84777777777778,40.7,37.56,1012.2644444444444,1013.17,1011.4,38.90777777777778,39.06,38.7,34.00222222222222,34.25,33.88,10.1,7.6,9,8.600000000000001,22.96
summer,weekday,afternoon,22.87671412967132,26.0125,31.56,11.91,158.6725,242.84,74.5,25.125,32.0,18.2,40.075,40.76,39.48,1011.9925,1013.04,1010.89,38.879999999999995,39.05,38.71,33.895,34.19,33.63,8.4,7.7,4,8.05,25.21
summer,weekday,afternoon,23.1611386060064,12.987142857142857,24.85,0.04,170.95857142857145,253.03,58.34,35.128571428571426,39.9,30.6,42.93,46.58,39.92,1011.5185714285715,1012.33,1010.65,37.925714285714285,37.99,37.83,33.07142857142857,33.5,32.5,10.3,8.6,7,9.528571428571428,38.93
summer,weekday,afternoon,23.72959559818585,18.70777777777778,27.26,0.0,191.7311111111111,261.3,67.16,32.644444444444446,44.8,18.7,46.46111111111111,48.89,43.26,1011.5799999999999,1012.4,1010.92,37.10333333333333,37.58,36.54,31.875555555555554,32.69,31.31,11.3,9.2,9,10.18888888888889,20.15
summer,weekday,afternoon,24.050992422770154,16.80125,28.19,0.0,137.52375,254.7,65.0,35.45,50.1,26.2,51.480000000000004,52.63,49.88,1011.59375,1012.19,1010.72,35.58625,36.08,35.34,30.247500000000002,30.69,29.87,12.3,10.6,8,11.275,51.31
summer,weekday,evening,21.91176209861886,28.326666666666668,34.15,24.46,187.14666666666665,245.76,73.86,46.833333333333336,47.7,46.1,47.66,49.51,46.67,1010.7333333333332,1012.01,1009.9,34.64,34.68,34.57,28.83,29.37,28.56,10.4,9.5,3,9.933333333333334,26.85
summer,weekday,evening,20.343711160996058,17.506666666666664,28.13,0.0,252.16333333333333,256.23,247.78,45.76666666666667,46.2,45.4,47.14000000000001,47.2,47.08,1011.3166666666666,1011.49,1011.13,33.11333333333334,33.12,33.11,27.62,27.62,27.62,11.3,10.4,3,10.9,16.64
summer,weekday,evening,20.387197053734422,15.39,27.48,0.37,143.69,260.09,65.46,18.46,24.9,11.9,48.041999999999994,48.87,47.46,1012.012,1012.52,1011.31,32.824,33.51,31.79,27.601999999999997,28.5,26.31,11.4,10.7,5,11.08,9.89
summer,weekday,evening,20.433133359035175,14.389999999999999,28.72,0.06,69.375,70.79,67.96,46.5,47.7,45.3,49.08,49.12,49.04,1012.8199999999999,1012.89,1012.75,32.495000000000005,32.5,32.49,27.75,27.75,27.75,9.8,9.6,2,9.7,4.95
summer,weekday,evening,20.298260903390663,10.26,16.39,4.13,246.985,253.79,240.18,43.3,43.7,42.9,49.955,49.98,49.93,1011.175,1011.33,1011.02,32.035,32.04,32.03,26.87,26.87,26.87,11.7,10.7,2,11.2,3.17
summer,weekend,night,19.264079781354482,23.208,38.65,0.98,172.03199999999998,258.82,68.62,59.739999999999995,71.5,42.5,61.536,63.23,60.35,1006.0020000000001,1006.8,1005.32,27.302,27.77,26.6,24.626,24.94,24.37,13.3,12.0,5,12.76,19.1
summer,weekend,night,19.512604747205586,20.3825,37.65,0.13,198.04,243.76,71.13,19.625,26.0,17.0,52.21,53.63,51.69,1005.755,1006.73,1005.22,30.405,30.59,29.86,25.7975,25.94,25.69,14.7,12.5,4,13.4,18.42
summer,weekend,morning,20.74378870032362,27.045,28.85,25.24,71.785,74.0,69.57,19.799999999999997,19.9,19.7,50.855000000000004,50.87,50.84,1006.46,1006.56,1006.36,32.205,32.21,32.2,28.78,28.81,28.75,9.1,8.0,2,8.55,16.41
summer,weekend,morning,20.80988257646263,25.225,26.47,23.98,248.605,251.89,245.32,40.3,43.0,37.6,47.05,47.06,47.04,1005.22,1005.32,1005.12,33.66,33.66,33.66,29.19,29.19,29.19,10.8,10.5,2,10.65,14.64
summer,weekend,morning,21.630278292140222,14.54125,28.06,0.04,160.7275,256.28,68.71,38.75,40.0,35.9,45.67375,46.63,44.78,1005.67625,1006.4,1004.83,35.0975,35.33,34.87,30.1325,30.31,29.94,12.5,11.0,8,11.725,39.98
summer,weekend,morning,22.070057351216832,13.125,35.74,0.02,159.68499999999997,262.96,54.24,49.28333333333333,56.5,40.2,45.51833333333334,46.69,44.33,1005.0816666666666,1005.74,1004.32,35.645,35.94,35.34,28.82166666666667,29.56,28.06,14.2,9.2,6,11.766666666666666,26.46
summer,weekend,morning,19.890001990053598,16.923333333333336,33.63,0.24,155.80333333333334,253.77,60.54,38.766666666666666,41.7,36.4,40.681666666666665,42.12,39.44,1004.495,1005.38,1003.45,35.25333333333334,35.27,35.23,30.251666666666665,30.88,29.63,8.8,6.2,6,7.516666666666667,15.59
autumn,weekend,night,17.31691375258153,37.975,42.32,33.63,72.675,72.83,72.52,57.7,59.0,56.4,67.985,68.01,67.96,1013.355,1013.4699999999999,1013.2400000000001,23.57,23.59,23.55,22.06,22.06,22.06,7.099999999999999,6.5,2,6.799999999999999,3.43
autumn,weekend,night,18.420488154115617,26.73,36.13,0.11,219.78166666666667,257.36,71.34,26.933333333333334,32.0,17.9,62.596666666666664,64.85,60.85,1012.1866666666666,1013.52,1011.27,26.116666666666664,26.8,25.11,22.665000000000003,23.19,21.81,8.4,7.2,6,7.966666666666666,7.29
autumn,weekend,night,18.78187447283176,32.7375,35.89,30.04,115.45,247.83,70.51,36.300000000000004,42.7,27.7,58.68,59.74,57.3,1013.2425000000001,1013.74,1012.09,27.6,28.02,27.42,23.95,24.56,23.56,7.0,6.8,4,6.85,11.9
autumn,weekend,morning,19.147469944205618,19.311666666666664,36.48,0.15,224.02833333333334,283.99,73.34,45.199999999999996,52.1,39.0,54.24,55.27,53.66,1012.3316666666666,1013.43,1011.81,29.346666666666664,29.84,28.65,25.593333333333334,26.0,25.0,8.0,6.2,6,7.25,6.52
autumn,weekend,morning,19.338453992726603,17.60875,30.28,0.0,161.965,256.42,60.81,41.7,56.3,33.7,50.65625,51.68,49.25,1012.9725,1013.68,1012.11,30.74375,31.15,30.4,27.14875,27.94,26.81,11.1,6.5,8,8.0,4.68
autumn,weekend,morning,19.3871481549242,23.070000000000004,32.54,0.04,161.44166666666666,256.96,60.54,52.61666666666667,59.7,43.1,46.1,46.82,43.8,1012.5866666666667,1013.33,1011.95,32.45666666666667,33.25,31.95,29.153333333333336,29.81,28.5,7.3,6.3,6,6.966666666666666,4.11
autumn,weekend,morning,19.78911768760762,23.267999999999997,33.65,8.02,106.8,254.6,65.66,36.760000000000005,39.3,32.6,42.44,44.0,41.22,1012.53,1013.15,1011.54,34.378,34.89,33.8,30.522000000000002,30.81,30.12,9.2,6.7,5,7.860000000000001,18.86
autumn,weekend,morning,19.604369047643793,16.096249999999998,32.8,0.0,179.8075,255.75,63.04,38.675,44.7,31.8,43.1075,43.45,42.81,1011.4300000000001,1012.38,1010.71,33.8925,34.1,33.74,29.521250000000002,29.81,29.12,9.0,6.6,8,7.8999999999999995,15.48
autumn,weekend,morning,20.338482765926475,23.835,37.78,0.02,118.25625,259.35,63.71,25.575,46.8,13.1,44.058749999999996,44.21,43.91,1011.27125,1012.15,1009.61,34.31625,34.74,34.15,30.27375,30.88,29.87,9.1,7.9,8,8.5625,17.31
autumn,weekend,afternoon,20.614559595124877,14.99375,29.3,0.0,183.27375,256.25,70.29,46.5375,62.0,39.2,45.2925,45.87,44.59,1010.4137499999999,1011.42,1009.48,34.12625,34.43,33.89,29.17875,29.56,28.87,11.1,8.2,8,9.275,10.14
autumn,weekend,afternoon,20.826750550910347,16.417777777777776,30.15,0.0,87.04,253.09,51.8,40.98888888888889,49.2,34.6,47.534444444444446,47.66,47.2,1010.4300000000001,1011.08,1008.89,33.49555555555556,33.77,33.27,28.643333333333334,28.87,28.25,11.0,6.7,9,8.055555555555555,11.18
autumn,weekend,afternoon,20.46236969055815,17.676666666666666,30.19,0.06,193.35000000000002,261.72,71.94,36.04444444444445,42.0,31.4,49.21333333333334,49.52,48.68,1009.2233333333334,1010.17,1008.34,32.47888888888889,32.68,32.28,27.596666666666668,27.81,27.44,12.6,6.4,9,9.677777777777777,20.18
autumn,weekend,afternoon,21.611791816279098,18.147142857142857,29.04,0.15,150.12999999999997,261.31,66.57,17.785714285714285,35.6,6.1,56.38,60.46,49.69,1009.1814285714287,1009.7,1008.41,31.325714285714287,32.34,30.51,25.580000000000002,27.62,24.69,13.7,8.7,7,10.885714285714286,13.69
autumn,weekend,afternoon,21.437807651208054,10.242222222222223,29.21,0.07,170.38555555555556,255.72,63.99,33.955555555555556,42.2,25.5,68.40777777777777,69.28,66.7,1009.698888888889,1010.66,1008.57,27.786666666666665,28.42,27.33,22.984444444444446,23.19,22.69,41.6,21.7,9,29.5,26.99
autumn,weekend,afternoon,21.27257081492848,17.465714285714288,30.26,0.0,123.87,256.42,70.66,47.31428571428571,53.0,40.1,71.39571428571428,72.06,70.8,1009.3328571428572,1011.54,1008.26,26.884285714285713,27.34,26.62,22.24857142857143,22.75,22.0,29.0,11.3,7,16.942857142857143,16.81
autumn,weekend,evening,20.450820800377677,18.646250000000002,32.28,0.0,183.64875,261.33,68.23,25.7625,46.4,9.3,70.9425,71.62,70.14,1006.70125,1007.68,1005.73,26.134999999999998,26.25,26.05,21.695,22.0,21.44,12.4,10.3,8,11.5625,21.0
autumn,weekend,evening,20.228458167368895,16.712,31.43,0.0,140.49200000000002,243.06,70.34,26.68,40.0,17.6,70.336,72.08,69.1,1007.118,1007.69,1006.69,26.048000000000002,26.45,25.45,21.752000000000002,22.19,21.12,17.5,10.0,5,13.16,29.63
autumn,weekend,evening,20.139183609183977,17.906666666666666,28.28,0.07,72.12333333333333,72.38,71.89,49.166666666666664,50.4,48.3,71.87333333333333,71.88,71.86,1007.2366666666667,1007.37,1007.1,25.59,25.59,25.59,21.31,21.31,21.31,10.7,9.5,3,10.0,15.75
autumn,weekend,evening,19.478102537482727,21.42,22.08,20.76,255.11,255.59,254.63,49.349999999999994,49.9,48.8,71.345,71.39,71.3,1006.4,1006.55,1006.25,25.025,25.03,25.02,20.81,20.81,20.81,8.4,8.1,2,8.25,9.31
autumn,weekend,evening,19.851127975982315,22.544,33.21,0.04,145.41,257.73,69.16,23.54,27.1,21.1,73.46600000000001,73.59,73.4,1008.6379999999999,1010.25,1006.29,24.922,25.18,24.54,21.034,21.31,20.62,11.5,10.5,5,11.0,11.71
autumn,weekday,night,19.307805260187674,20.962,29.78,9.52,181.288,254.8,73.34,41.12,50.9,34.7,76.462,77.3,75.93,1000.028,1000.62,999.56,23.692,23.81,23.52,20.738,20.75,20.69,11.9,9.6,5,10.68,7.55
autumn,weekday,morning,12.16622523670457,13.374,24.45,0.2,182.26399999999998,264.43,72.32,35.64,41.8,33.0,38.70399999999999,38.76,38.64,1008.0440000000001,1008.69,1007.51,27.464,27.61,27.24,22.926000000000002,22.94,22.87,4.5,3.1,5,3.4799999999999995,2.61
autumn,weekday,morning,12.427963215242396,17.1075,29.89,0.04,163.035,255.54,72.27,41.2,48.4,34.9,38.1725,38.41,37.98,1007.97,1008.71,1007.17,27.995,28.1,27.89,23.875,23.94,23.81,4.5,1.7,4,3.175,2.88
