season,weekend,time_of_day,dew_point,DEW_POINT_MAX,DEW_POINT_MIN,LAT_MEAN,LAT_MAX,LAT_MIN,LON_MEAN,LON_MAX,LON_MIN,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
autumn,weekend,night,9.54702876944769,9.54702876944769,9.54702876944769,45.623507,45.623507,45.623507,13.78774,13.78774,13.78774,33.13,33.13,33.13,80.2,80.2,80.2,36.4,36.4,36.4,49.45,49.45,49.45,1020.0800000000002,1020.0800000000002,1020.0800000000002,20.49,20.49,20.49,16.69,16.69,16.69,13.5,13.5,1,13.5,21.07
autumn,weekend,night,9.39680017065643,9.401335784851224,9.392264556461638,45.623577499999996,45.623618,45.623537,13.787084499999999,13.787757,13.786412,28.695,33.11,24.28,104.27000000000001,130.27,78.27,34.35,37.6,31.1,44.61,44.61,44.61,1020.03,1020.1,1019.96,22.005000000000003,22.01,22.0,16.69,16.69,16.69,10.3,9.9,2,10.100000000000001,28.44
autumn,weekend,morning,9.127521750099342,9.130058991522201,9.124984508676484,45.6235355,45.623558,45.623513,13.787319,13.788093,13.786545,31.195,35.28,27.11,101.16499999999999,128.0,74.33,28.2,29.7,26.7,38.675,38.68,38.67,1022.145,1022.23,1022.06,24.064999999999998,24.07,24.06,19.5,19.5,19.5,8.5,7.9,2,8.2,18.72
autumn,weekend,morning,10.325432404092364,10.325432404092364,10.325432404092364,45.623512,45.623512,45.623512,13.78721,13.78721,13.78721,42.6,42.6,42.6,80.87,80.87,80.87,27.2,27.2,27.2,33.87,33.87,33.87,1022.53,1022.53,1022.53,27.66,27.66,27.66,22.25,22.25,22.25,8.6,8.6,1,8.6,18.57
autumn,weekend,morning,10.683741831008467,10.683741831008467,10.683741831008467,45.62347,45.62347,45.62347,13.787222,13.787222,13.787222,40.63,40.63,40.63,82.95,82.95,82.95,32.9,32.9,32.9,32.48,32.48,32.48,1022.25,1022.25,1022.25,28.79,28.79,28.79,23.25,23.25,23.25,8.3,8.3,1,8.3,29.6
autumn,weekend,afternoon,10.979781139415055,10.982159724593588,10.977402554236521,45.6235305,45.623538,45.623523,13.787198499999999,13.787842,13.786555,30.885,37.06,24.71,102.11500000000001,127.75,76.48,31.849999999999998,34.8,28.9,31.665,31.67,31.66,1021.645,1021.73,1021.56,29.57,29.57,29.57,23.03,23.06,23.0,8.0,7.4,2,7.7,17.04
autumn,weekend,afternoon,10.926472083985693,10.926472083985693,10.926472083985693,45.623422,45.623422,45.623422,13.7869,13.7869,13.7869,32.0,32.0,32.0,100.67,100.67,100.67,26.9,26.9,26.9,32.03,32.03,32.03,1021.94,1021.94,1021.94,29.31,29.31,29.31,22.37,22.37,22.37,6.4,6.4,1,6.4,11.93
autumn,weekend,afternoon,11.019677777911383,11.028571881937026,11.010783673885738,45.6234925,45.623508,45.623477,13.7871935,13.787787,13.7866,29.714999999999996,32.3,27.13,100.405,120.85,79.96,28.3,29.1,27.5,33.3,33.31,33.29,1022.865,1022.92,1022.81,28.744999999999997,28.75,28.74,21.12,21.12,21.12,6.6,6.4,2,6.5,8.35
autumn,weekend,afternoon,10.251902680570149,10.251902680570149,10.251902680570149,45.62343,45.62343,45.62343,13.786777,13.786777,13.786777,28.32,28.32,28.32,100.51,100.51,100.51,31.1,31.1,31.1,34.91,34.91,34.91,1023.83,1023.83,1023.83,27.06,27.06,27.06,19.44,19.44,19.44,7.4,7.4,1,7.4,14.94
autumn,weekend,evening,10.02558747854928,10.0276357897611,10.02353916733746,45.6234835,45.62356,45.623407,13.7875765,13.788133,13.78702,28.265,29.34,27.19,78.68,84.45,72.91,23.85,24.2,23.5,36.495000000000005,36.5,36.49,1024.51,1024.62,1024.4,26.05,26.05,26.05,18.655,18.69,18.62,9.8,8.2,2,9.0,14.54
autumn,weekend,evening,9.746549859581686,9.875127400501853,9.680384426450091,45.623510333333336,45.62369,45.623398,13.787324666666668,13.788158,13.786733,30.0,32.87,27.37,88.85333333333334,108.53,73.93,26.566666666666666,33.9,22.2,38.97,39.73,37.46,1025.0600000000002,1025.23,1024.92,24.64,25.44,24.24,17.540000000000003,18.12,17.25,9.2,6.5,3,8.299999999999999,23.29
autumn,weekend,evening,10.280371399209638,10.280371399209638,10.280371399209638,45.623435,45.623435,45.623435,13.786822,13.786822,13.786822,31.65,31.65,31.65,95.56,95.56,95.56,29.4,29.4,29.4,44.5,44.5,44.5,1025.9,1025.9,1025.9,23.02,23.02,23.02,16.75,16.75,16.75,8.6,8.6,1,8.6,18.19
autumn,weekday,night,13.415819975370471,13.415819975370471,13.415819975370471,45.623522,45.623522,45.623522,13.786543,13.786543,13.786543,26.35,26.35,26.35,125.19,125.19,125.19,49.5,49.5,49.5,64.62,64.62,64.62,1025.31,1025.31,1025.31,20.3,20.3,20.3,16.56,16.56,16.56,8.9,8.9,1,8.9,18.31
autumn,weekday,night,13.63360667712362,13.63360667712362,13.63360667712362,45.623583,45.623583,45.623583,13.787812,13.787812,13.787812,39.11,39.11,39.11,77.4,77.4,77.4,44.8,44.8,44.8,59.92,59.92,59.92,1025.29,1025.29,1025.29,21.76,21.76,21.76,16.62,16.62,16.62,27.0,27.0,1,27.0,19.94
autumn,weekday,morning,14.803637926206132,14.803637926206132,14.803637926206132,45.623402,45.623402,45.623402,13.786872,13.786872,13.786872,29.59,29.59,29.59,89.97,89.97,89.97,48.5,48.5,48.5,55.26,55.26,55.26,1025.92,1025.92,1025.92,24.35,24.35,24.35,18.94,18.94,18.94,15.1,15.1,1,15.1,25.94
autumn,weekday,morning,14.812371945103862,14.812371945103862,14.812371945103862,45.62345,45.62345,45.62345,13.786962,13.786962,13.786962,26.26,26.26,26.26,84.99,84.99,84.99,56.6,56.6,56.6,49.91,49.91,49.91,1026.06,1026.06,1026.06,26.07,26.07,26.07,22.31,22.31,22.31,7.0,7.0,1,7.0,17.29
autumn,weekday,afternoon,14.779998242152955,14.790983271912843,14.769013212393066,45.623536,45.623575,45.623497,13.787312,13.788117,13.786507,31.65,37.17,26.13,101.02000000000001,127.42,74.62,54.15,58.8,49.5,48.400000000000006,48.42,48.38,1025.48,1025.57,1025.39,26.555,26.56,26.55,21.25,21.25,21.25,10.3,9.9,2,10.100000000000001,11.04
autumn,weekday,afternoon,13.860969880018297,13.860969880018297,13.860969880018297,45.623428,45.623428,45.623428,13.786905,13.786905,13.786905,27.82,27.82,27.82,84.19,84.19,84.19,61.1,61.1,61.1,47.66,47.66,47.66,1025.09,1025.09,1025.09,25.81,25.81,25.81,21.0,21.0,21.0,12.8,12.8,1,12.8,16.35
autumn,weekday,afternoon,13.893949252083424,13.893949252083424,13.893949252083424,45.623425,45.623425,45.623425,13.786832,13.786832,13.786832,23.93,23.93,23.93,95.04,95.04,95.04,50.4,50.4,50.4,47.48,47.48,47.48,1024.98,1024.98,1024.98,25.91,25.91,25.91,20.69,20.69,20.69,14.1,14.1,1,14.1,19.87
autumn,weekday,evening,15.086122991377433,15.0873575762739,15.084888406480966,45.6235525,45.623617,45.623488,13.7870785,13.787747,13.78641,28.735,29.82,27.65,104.725,131.03,78.42,42.2,46.8,37.6,62.995000000000005,63.0,62.99,1025.795,1025.86,1025.73,22.48,22.48,22.48,17.97,18.0,17.94,14.0,13.5,2,13.75,18.12
autumn,weekday,evening,15.058577297562119,15.058577297562119,15.058577297562119,45.623452,45.623452,45.623452,13.78724,13.78724,13.78724,32.21,32.21,32.21,78.76,78.76,78.76,36.1,36.1,36.1,62.2,62.2,62.2,1025.68,1025.68,1025.68,22.66,22.66,22.66,18.25,18.25,18.25,10.0,10.0,1,10.0,21.43
autumn,weekday,evening,15.299640589359234,15.299640589359234,15.299640589359234,45.623402,45.623402,45.623402,13.78683,13.78683,13.78683,24.95,24.95,24.95,100.04,100.04,100.04,34.8,34.8,34.8,61.92,61.92,61.92,1025.78,1025.78,1025.78,22.99,22.99,22.99,18.25,18.25,18.25,7.1,7.1,1,7.1,15.0
autumn,weekday,evening,15.002987275988065,15.006715276043288,14.999259275932845,45.623504,45.62358,45.623428,13.787426,13.788115,13.786737,25.595,27.98,23.21,89.25999999999999,105.24,73.28,32.45,36.2,28.7,62.545,62.56,62.53,1025.7849999999999,1025.87,1025.7,22.51,22.51,22.51,17.59,17.62,17.56,10.3,9.6,2,9.95,12.57
autumn,weekday,night,9.300293659539248,9.300293659539248,9.300293659539248,45.623535,45.623535,45.623535,13.787557,13.787557,13.787557,36.08,36.08,36.08,259.73,259.73,259.73,47.7,47.7,47.7,46.73,46.73,46.73,1023.21,1023.21,1023.21,21.140000000000004,21.140000000000004,21.140000000000004,16.12,16.12,16.12,5.1,5.1,1,5.1,7.55
autumn,weekday,night,2.781287812171358,2.781287812171358,2.781287812171358,45.623458,45.623458,45.623458,13.787243,13.787243,13.787243,41.08,41.08,41.08,76.05,76.05,76.05,42.3,42.3,42.3,45.99,45.99,45.99,1022.94,1022.94,1022.94,14.25,14.25,14.25,11.31,11.31,11.31,4.2,4.2,1,4.2,5.94
autumn,weekday,morning,4.038729122176254,4.038729122176254,4.038729122176254,45.623438,45.623438,45.623438,13.78691,13.78691,13.78691,31.21,31.21,31.21,83.53,83.53,83.53,46.9,46.9,46.9,36.84,36.84,36.84,1023.22,1023.22,1023.22,19.14,19.14,19.14,13.88,13.88,13.88,3.4,3.4,1,3.4,7.11
autumn,weekday,morning,6.257051412441874,6.2576560072284755,6.256446817655273,45.6235415,45.623553,45.62353,13.7871485,13.787947,13.78635,35.54,41.34,29.74,104.06,130.44,77.68,54.95,56.8,53.1,37.739999999999995,37.75,37.73,1023.23,1023.31,1023.15,21.244999999999997,21.25,21.24,15.56,15.56,15.56,8.2,6.6,2,7.3999999999999995,5.69
autumn,weekday,morning,7.524491192736077,7.524491192736077,7.524491192736077,45.623485,45.623485,45.623485,13.78668,13.78668,13.78668,23.28,23.28,23.28,110.32,110.32,110.32,60.0,60.0,60.0,36.24,36.24,36.24,1023.52,1023.52,1023.52,23.34,23.34,23.34,18.06,18.06,18.06,5.6,5.6,1,5.6,12.7
autumn,weekday,morning,8.406103775672658,8.406103775672658,8.406103775672658,45.623447,45.623447,45.623447,13.787172,13.787172,13.787172,35.98,35.98,35.98,82.44,82.44,82.44,54.8,54.8,54.8,36.56,36.56,36.56,1023.12,1023.12,1023.12,24.19,24.19,24.19,19.56,19.56,19.56,4.4,4.4,1,4.4,12.49
autumn,weekday,afternoon,8.362137894419568,8.364159366232432,8.360116422606703,45.623569,45.623603,45.623535,13.787146,13.787937,13.786355,40.845,47.02,34.67,102.455,131.22,73.69,58.8,63.0,54.6,36.495000000000005,36.5,36.49,1022.315,1022.39,1022.24,24.17,24.17,24.17,19.06,19.06,19.06,4.9,4.0,2,4.45,14.19
autumn,weekday,afternoon,8.986897966931979,8.986897966931979,8.986897966931979,45.623385,45.623385,45.623385,13.786902,13.786902,13.786902,29.13,29.13,29.13,94.93,94.93,94.93,53.3,53.3,53.3,37.91,37.91,37.91,1022.01,1022.01,1022.01,24.24,24.24,24.24,18.31,18.31,18.31,11.9,11.9,1,11.9,10.53
autumn,weekday,afternoon,10.102278905454321,10.114250761720209,10.090307049188434,45.6235645,45.623582,45.623547,13.787265000000001,13.78799,13.78654,30.240000000000002,34.39,26.09,100.655,129.63,71.68,57.7,62.6,52.8,43.735,43.77,43.7,1022.2750000000001,1022.35,1022.2,23.11,23.11,23.11,17.12,17.12,17.12,10.8,8.0,2,9.4,13.4
autumn,weekday,afternoon,9.265882424131034,9.265882424131034,9.265882424131034,45.623573,45.623573,45.623573,13.788152,13.788152,13.788152,29.11,29.11,29.11,74.61,74.61,74.61,38.7,38.7,38.7,44.94,44.94,44.94,1022.59,1022.59,1022.59,21.74,21.74,21.74,15.13,15.13,15.13,17.0,17.0,1,17.0,14.39
autumn,weekday,evening,3.215257203876011,3.215257203876011,3.215257203876011,45.623475,45.623475,45.623475,13.787425,13.787425,13.787425,32.47,32.47,32.47,78.46,78.46,78.46,45.1,45.1,45.1,29.63,29.63,29.63,1022.11,1022.11,1022.11,21.73,21.73,21.73,16.37,16.37,16.37,4.7,4.7,1,4.7,13.79
autumn,weekday,evening,1.4335671378773813,1.4335671378773813,1.4335671378773813,45.623422,45.623422,45.623422,13.787157,13.787157,13.787157,27.47,27.47,27.47,82.83,82.83,82.83,37.4,37.4,37.4,26.15,26.15,26.15,1022.96,1022.96,1022.96,21.7,21.7,21.7,16.06,16.06,16.06,3.6,3.6,1,3.6,15.47
autumn,weekday,evening,0.8661792772819643,0.8688965476239858,0.8634620069399428,45.6234845,45.623512,45.623457,13.787196000000002,13.78771,13.786682,25.475,27.76,23.19,95.43,114.66,76.2,38.5,42.2,34.8,25.555,25.56,25.55,1022.655,1022.74,1022.57,21.41,21.41,21.41,15.81,15.81,15.81,3.8,3.4,2,3.5999999999999996,10.83
autumn,weekday,evening,2.0317028702314035,2.03414258054404,2.0292631599187665,45.6235075,45.623572,45.623443,13.7873975,13.787995,13.7868,24.685,25.74,23.63,89.675,104.25,75.1,42.849999999999994,46.8,38.9,28.735,28.74,28.73,1022.5999999999999,1022.67,1022.53,20.86,20.86,20.86,15.25,15.25,15.25,4.6,4.1,2,4.35,12.21
autumn,weekday,morning,3.1354210516221235,3.1390417920726166,3.1318003111716304,45.6234865,45.623523,45.62345,13.7870125,13.787623,13.786402,23.55,25.71,21.39,105.475,130.49,80.46,39.55,41.9,37.2,43.385,43.41,43.36,1024.0149999999999,1024.08,1023.95,15.545,15.55,15.54,12.63,12.63,12.63,9.3,9.0,2,9.15,16.99
autumn,weekday,morning,4.402188267680616,4.402304803422149,4.402071731939083,45.623538999999994,45.62356,45.623518,13.7871655,13.787783,13.786548,27.985,36.52,19.45,279.29499999999996,301.38,257.21,38.45,41.8,35.1,53.215,53.25,53.18,1025.93,1026.17,1025.69,13.76,13.77,13.75,10.719999999999999,10.75,10.69,8.8,8.2,2,8.5,16.99
autumn,weekday,morning,4.167895070660778,4.172340822892072,4.1634493184294845,45.623533,45.623553,45.623513,13.787119,13.787738,13.7865,25.79,28.84,22.74,105.23,130.37,80.09,39.150000000000006,41.6,36.7,37.21,37.21,37.21,1024.8600000000001,1024.93,1024.79,19.125,19.13,19.12,15.219999999999999,15.25,15.19,10.4,8.5,2,9.45,19.56
autumn,weekday,morning,5.27159473183716,5.291025923318489,5.252163540355832,45.6234995,45.623567,45.623432,13.78739,13.787983,13.786797,22.995,26.21,19.78,82.86,95.84,69.88,41.349999999999994,45.4,37.3,33.335,33.38,33.29,1025.49,1025.59,1025.39,22.16,22.16,22.16,18.28,18.31,18.25,7.9,7.4,2,7.65,16.1
autumn,weekday,morning,10.535018129744632,10.535018129744632,10.535018129744632,45.623402,45.623402,45.623402,13.786925,13.786925,13.786925,29.26,29.26,29.26,89.27,89.27,89.27,32.0,32.0,32.0,41.43,41.43,41.43,1025.35,1025.35,1025.35,24.49,24.49,24.49,20.0,20.0,20.0,17.6,17.6,1,17.6,18.31
autumn,weekday,afternoon,11.567148866218128,11.567148866218128,11.567148866218128,45.623415,45.623415,45.623415,13.787392,13.787392,13.787392,29.71,29.71,29.71,80.22,80.22,80.22,55.0,55.0,55.0,43.63,43.63,43.63,1024.7,1024.7,1024.7,24.77,24.77,24.77,19.75,19.75,19.75,11.0,11.0,1,11.0,19.3
autumn,weekday,afternoon,13.461324463376796,13.461324463376796,13.461324463376796,45.623412,45.623412,45.623412,13.787472,13.787472,13.787472,28.22,28.22,28.22,78.99,78.99,78.99,53.9,53.9,53.9,47.61,47.61,47.61,1024.81,1024.81,1024.81,25.39,25.39,25.39,20.19,20.19,20.19,21.5,21.5,1,21.5,21.67
autumn,weekday,afternoon,12.926578722761766,12.926578722761766,12.926578722761766,45.62343,45.62343,45.62343,13.787412,13.787412,13.787412,28.08,28.08,28.08,78.15,78.15,78.15,55.6,55.6,55.6,49.81,49.81,49.81,1025.2,1025.2,1025.2,24.05,24.05,24.05,18.19,18.19,18.19,23.9,23.9,1,23.9,19.42
autumn,weekday,afternoon,11.042597026022625,11.04719980458202,11.03799424746323,45.623345,45.623405,45.623285,13.7874675,13.788103,13.786832,23.509999999999998,25.61,21.41,90.53999999999999,106.72,74.36,39.55,43.1,36.0,49.115,49.13,49.1,1025.6,1025.69,1025.51,22.23,22.23,22.23,16.5,16.5,16.5,21.9,20.7,2,21.299999999999997,30.9
autumn,weekday,evening,7.082988854338942,7.082988854338942,7.082988854338942,45.62348,45.62348,45.62348,13.787858,13.787858,13.787858,25.98,25.98,25.98,78.03,78.03,78.03,30.4,30.4,30.4,39.76,39.76,39.76,1025.68,1025.68,1025.68,21.32,21.32,21.32,15.81,15.81,15.81,11.7,11.7,1,11.7,19.71
autumn,weekday,evening,5.962407246812674,5.962407246812674,5.962407246812674,45.623417,45.623417,45.623417,13.786887,13.786887,13.786887,23.91,23.91,23.91,102.63,102.63,102.63,42.7,42.7,42.7,38.5,38.5,38.5,1025.98,1025.98,1025.98,20.59,20.59,20.59,15.06,15.06,15.06,12.7,12.7,1,12.7,17.94
autumn,weekday,evening,5.351974950813789,5.351974950813789,5.351974950813789,45.623347,45.623347,45.623347,13.786845,13.786845,13.786845,24.02,24.02,24.02,98.65,98.65,98.65,36.1,36.1,36.1,39.14,39.14,39.14,1026.02,1026.02,1026.02,19.64,19.64,19.64,14.25,14.25,14.25,15.7,15.7,1,15.7,18.27
autumn,weekend,night,3.7892499994165654,3.7892499994165654,3.7892499994165654,45.623405,45.623405,45.623405,13.786855,13.786855,13.786855,28.48,28.48,28.48,98.12,98.12,98.12,43.4,43.4,43.4,43.1,43.1,43.1,1023.07,1023.07,1023.07,16.37,16.37,16.37,11.75,11.75,11.75,30.8,30.8,1,30.8,26.61
autumn,weekend,morning,3.701066063464055,3.701066063464055,3.701066063464055,45.623485,45.623485,45.623485,13.787638,13.787638,13.787638,38.11,38.11,38.11,78.36,78.36,78.36,37.7,37.7,37.7,37.28,37.28,37.28,1023.16,1023.16,1023.16,18.57,18.57,18.57,12.63,12.63,12.63,28.0,28.0,1,28.0,28.42
autumn,weekend,morning,4.8822893209056355,4.8822893209056355,4.8822893209056355,45.623572,45.623572,45.623572,13.786652,13.786652,13.786652,26.87,26.87,26.87,129.55,129.55,129.55,55.5,55.5,55.5,36.32,36.32,36.32,1022.97,1022.97,1022.97,20.32,20.32,20.32,14.87,14.87,14.87,24.1,24.1,1,24.1,42.34
autumn,weekend,morning,8.584691770812213,8.584691770812213,8.584691770812213,45.623518,45.623518,45.623518,13.787913,13.787913,13.787913,48.78,48.78,48.78,75.7,75.7,75.7,58.0,58.0,58.0,36.52,36.52,36.52,1021.27,1021.27,1021.27,24.41,24.41,24.41,18.94,18.94,18.94,16.9,16.9,1,16.9,27.27
autumn,weekend,afternoon,9.383806062553553,9.383806062553553,9.383806062553553,45.623413,45.623413,45.623413,13.787058,13.787058,13.787058,19.32,19.32,19.32,73.97,73.97,73.97,34.1,34.1,34.1,40.93,40.93,40.93,1020.32,1020.32,1020.32,23.41,23.41,23.41,17.31,17.31,17.31,20.5,20.5,1,20.5,24.38
autumn,weekend,afternoon,6.3512053043721295,6.35564586401753,6.346764744726728,45.623576,45.62365,45.623502,13.7868955,13.787298,13.786493,30.265,31.71,28.82,105.405,129.92,80.89,65.6,68.4,62.8,37.18,37.18,37.18,1020.02,1020.05,1019.99,21.595,21.6,21.59,15.5,15.5,15.5,26.8,26.7,2,26.75,23.97
autumn,weekend,afternoon,4.596435278312569,4.598438358917997,4.59443219770714,45.6234835,45.623487,45.62348,13.787103,13.787578,13.786628,23.07,27.08,19.06,104.16,128.19,80.13,44.75,47.2,42.3,35.735,35.74,35.73,1019.9200000000001,1019.98,1019.86,20.26,20.26,20.26,14.56,14.56,14.56,23.2,23.2,2,23.2,27.14
autumn,weekend,evening,3.931321304106783,3.9372139091192118,3.9254286990943537,45.623496,45.623557,45.623435,13.7873375,13.787808,13.786867,20.21,28.22,12.2,86.955,97.39,76.52,40.85,43.5,38.2,34.565,34.59,34.54,1019.7750000000001,1019.86,1019.69,20.045,20.05,20.04,13.91,13.94,13.88,23.0,22.3,2,22.65,23.33
autumn,weekend,evening,3.452599059646725,3.458738464437717,3.4464596548557336,45.623487999999995,45.623518,45.623458,13.787005,13.787523,13.786487,27.15,31.34,22.96,104.255,130.37,78.14,44.55,47.5,41.6,34.655,34.67,34.64,1019.5999999999999,1019.68,1019.52,19.46,19.46,19.46,13.81,13.81,13.81,25.8,25.1,2,25.450000000000003,30.02
autumn,weekend,evening,3.550527420597977,3.550527420597977,3.550527420597977,45.623438,45.623438,45.623438,13.786872,13.786872,13.786872,24.34,24.34,24.34,93.58,93.58,93.58,35.9,35.9,35.9,35.42,35.42,35.42,1019.34,1019.34,1019.34,19.22,19.22,19.22,13.62,13.62,13.62,22.0,22.0,1,22.0,32.43
autumn,weekend,evening,3.2455575125928346,3.2496524383377428,3.2414625868479265,45.6235195,45.623527,45.623512,13.7871935,13.787785,13.786602,27.22,29.22,25.22,102.67,128.16,77.18,50.4,53.4,47.4,34.58,34.59,34.57,1019.2249999999999,1019.3,1019.15,19.26,19.26,19.26,13.81,13.81,13.81,22.5,20.5,2,21.5,24.92
autumn,weekend,morning,-0.3211313346335004,-0.3211313346335004,-0.3211313346335004,45.623447,45.623447,45.623447,13.787248,13.787248,13.787248,41.43,41.43,41.43,79.93,79.93,79.93,38.6,38.6,38.6,31.84,31.84,31.84,1018.74,1018.74,1018.74,16.51,16.51,16.51,14.94,14.94,14.94,9.9,9.9,1,9.9,22.85
autumn,weekend,morning,0.21279602216409074,0.21279602216409074,0.21279602216409074,45.623588,45.623588,45.623588,13.787955,13.787955,13.787955,41.26,41.26,41.26,75.35,75.35,75.35,52.9,52.9,52.9,25.23,25.23,25.23,1018.52,1018.52,1018.52,20.85,20.85,20.85,17.44,17.44,17.44,9.6,9.6,1,9.6,17.34
autumn,weekend,morning,1.3612363827670424,1.3612363827670424,1.3612363827670424,45.623515,45.623515,45.623515,13.787895,13.787895,13.787895,23.46,23.46,23.46,78.09,78.09,78.09,38.3,38.3,38.3,23.82,23.82,23.82,1018.51,1018.51,1018.51,23.15,23.15,23.15,19.25,19.25,19.25,9.1,9.1,1,9.1,11.67
autumn,weekend,morning,1.4264702635666882,1.4358026044362062,1.4171379226971699,45.6235275,45.623575,45.62348,13.7873625,13.788175,13.78655,31.485,37.34,25.63,101.02000000000001,127.89,74.15,52.650000000000006,55.1,50.2,22.425,22.44,22.41,1018.235,1018.33,1018.14,24.23,24.23,24.23,20.06,20.06,20.06,8.6,8.2,2,8.399999999999999,17.75
autumn,weekend,afternoon,0.2145181010582373,0.2145181010582373,0.2145181010582373,45.623407,45.623407,45.623407,13.787203,13.787203,13.787203,36.13,36.13,36.13,79.16,79.16,79.16,57.6,57.6,57.6,20.1,20.1,20.1,1017.65,1017.65,1017.65,24.6,24.6,24.6,19.87,19.87,19.87,7.8,7.8,1,7.8,12.42
autumn,weekend,afternoon,-0.4764343135206997,-0.4764343135206997,-0.4764343135206997,45.623428,45.623428,45.623428,13.78709,13.78709,13.78709,30.13,30.13,30.13,82.34,82.34,82.34,53.6,53.6,53.6,19.37,19.37,19.37,1017.26,1017.26,1017.26,24.38,24.38,24.38,18.81,18.81,18.81,6.9,6.9,1,6.9,8.7
autumn,weekend,afternoon,-1.5348177844233513,-1.5348177844233513,-1.5348177844233513,45.623517,45.623517,45.623517,13.787997,13.787997,13.787997,5.52,5.52,5.52,78.94,78.94,78.94,36.7,36.7,36.7,19.2,19.2,19.2,1017.4,1017.4,1017.4,23.24,23.24,23.24,17.5,17.5,17.5,7.8,7.8,1,7.8,4.87
autumn,weekend,afternoon,-1.2104752489393915,-1.2104752489393915,-1.2104752489393915,45.623373,45.623373,45.623373,13.787218,13.787218,13.787218,30.72,30.72,30.72,81.17,81.17,81.17,36.2,36.2,36.2,21.75,21.75,21.75,1017.32,1017.32,1017.32,21.58,21.58,21.58,15.63,15.63,15.63,9.8,9.8,1,9.8,4.5
autumn,weekend,afternoon,-1.8633612704933575,-1.8499448593756922,-1.8767776816110229,45.623515999999995,45.623597,45.623435,13.787602499999998,13.788132,13.787073,17.825,27.91,7.74,77.17,83.56,70.78,34.65,36.9,32.4,22.064999999999998,22.08,22.05,1017.6600000000001,1017.75,1017.57,20.564999999999998,20.57,20.56,15.219999999999999,15.25,15.19,8.4,7.5,2,7.95,9.25
autumn,weekend,evening,-1.467074954691148,-1.467074954691148,-1.467074954691148,45.623248,45.623248,45.623248,13.786895,13.786895,13.786895,28.84,28.84,28.84,96.18,96.18,96.18,24.7,24.7,24.7,24.13,24.13,24.13,1018.09,1018.09,1018.09,19.59,19.59,19.59,14.13,14.13,14.13,9.6,9.6,1,9.6,11.93
autumn,weekday,night,0.30243893074698147,0.30243893074698147,0.30243893074698147,45.623532,45.623532,45.623532,13.787768,13.787768,13.787768,46.84,46.84,46.84,257.83,257.83,257.83,30.1,30.1,30.1,39.47,39.47,39.47,1022.96,1022.96,1022.96,13.87,13.87,13.87,9.88,9.88,9.88,12.6,12.6,1,12.6,11.98
autumn,weekday,night,-0.07331705300303147,-0.07331705300303147,-0.07331705300303147,45.623533,45.623533,45.623533,13.78657,13.78657,13.78657,29.08,29.08,29.08,128.47,128.47,128.47,43.0,43.0,43.0,52.09,52.09,52.09,1021.87,1021.87,1021.87,9.26,9.26,9.26,7.19,7.19,7.19,10.5,10.5,1,10.5,11.98
autumn,weekday,night,0.7529793837563544,0.7529793837563544,0.7529793837563544,45.623418,45.623418,45.623418,13.78711,13.78711,13.78711,33.61,33.61,33.61,83.16,83.16,83.16,40.0,40.0,40.0,43.72,43.72,43.72,1022.29,1022.29,1022.29,12.8,12.8,12.8,8.13,8.13,8.13,10.6,10.6,1,10.6,8.39
autumn,weekday,night,0.20104162073217105,0.2080214861553257,0.1940617553090164,45.623512500000004,45.623563,45.623462,13.786985,13.787562,13.786408,23.875,26.84,20.91,105.81,130.3,81.32,33.6,34.5,32.7,57.510000000000005,57.52,57.5,1021.77,1021.97,1021.57,8.09,8.1,8.08,6.31,6.31,6.31,10.7,10.0,2,10.35,8.39
autumn,weekday,morning,1.0511117201999416,1.0511117201999416,1.0511117201999416,45.623513,45.623513,45.623513,13.787935,13.787935,13.787935,37.58,37.58,37.58,75.72,75.72,75.72,34.5,34.5,34.5,46.37,46.37,46.37,1021.78,1021.78,1021.78,12.23,12.23,12.23,8.94,8.94,8.94,8.6,8.6,1,8.6,10.81
autumn,weekday,morning,0.9880175736007576,0.9880175736007576,0.9880175736007576,45.623428,45.623428,45.623428,13.786915,13.786915,13.786915,31.67,31.67,31.67,91.12,91.12,91.12,41.8,41.8,41.8,38.23,38.23,38.23,1022.14,1022.14,1022.14,15.13,15.13,15.13,9.31,9.31,9.31,8.8,8.8,1,8.8,9.36
autumn,weekday,morning,1.2143912020811445,1.2143912020811445,1.2143912020811445,45.623525,45.623525,45.623525,13.786992,13.786992,13.786992,32.15,32.15,32.15,82.02,82.02,82.02,50.5,50.5,50.5,35.94,35.94,35.94,1022.47,1022.47,1022.47,16.35,16.35,16.35,11.0,11.0,11.0,7.7,7.7,1,7.7,10.14
