season,weekend,time_of_day,dew_point,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
summer,weekday,evening,11.476456321841159,60.91,60.91,60.91,294.44,294.44,294.44,374.5,374.5,374.5,51.7,51.7,51.7,972.28,972.28,972.28,21.86,21.86,21.86,13.5,13.5,13.5,10.7,10.7,1,10.7,2.48
summer,weekend,night,10.615984799393319,47.56,47.56,47.56,292.76,292.76,292.76,370.1,370.1,370.1,53.74,53.74,53.74,972.84,972.84,972.84,20.3,20.3,20.3,12.69,12.69,12.69,5.0,5.0,1,5.0,5.58
summer,weekend,morning,14.271276101478737,54.75,54.75,54.75,113.39,113.39,113.39,376.4,376.4,376.4,48.54,48.54,48.54,972.98,972.98,972.98,25.95,25.95,25.95,19.56,19.56,19.56,4.3,4.3,1,4.3,9.83
summer,weekend,morning,15.161164731213926,45.32,45.32,45.32,293.33,293.33,293.33,362.5,362.5,362.5,45.52,45.52,45.52,971.92,971.92,971.92,28.02,28.02,28.02,21.75,21.75,21.75,4.3,4.3,1,4.3,10.59
summer,weekend,morning,15.549731396376204,62.36,62.36,62.36,113.41,113.41,113.41,364.5,364.5,364.5,42.93,42.93,42.93,972.06,972.06,972.06,29.46,29.46,29.46,23.25,23.25,23.25,6.3,6.3,1,6.3,10.95
summer,weekend,morning,17.252486900360562,51.76,51.76,51.76,112.7,112.7,112.7,358.0,358.0,358.0,46.7,46.7,46.7,972.37,972.37,972.37,29.88,29.88,29.88,23.31,23.31,23.31,6.8,6.8,1,6.8,12.78
summer,weekend,afternoon,16.634988691493287,65.39,65.39,65.39,293.34,293.34,293.34,364.5,364.5,364.5,45.48,45.48,45.48,971.36,971.36,971.36,29.66,29.66,29.66,23.62,23.62,23.62,6.4,6.4,1,6.4,8.99
summer,weekend,afternoon,15.519293033577945,57.65,57.65,57.65,114.35,114.35,114.35,365.0,365.0,365.0,42.6,42.6,42.6,971.64,971.64,971.64,29.56,29.56,29.56,23.25,23.25,23.25,5.2,5.2,1,5.2,7.37
summer,weekend,afternoon,16.391954022875378,52.56,52.56,52.56,294.27,294.27,294.27,380.0,380.0,380.0,41.33,41.33,41.33,970.61,970.61,970.61,31.06,31.06,31.06,23.06,23.06,23.06,9.6,9.6,1,9.6,14.82
summer,weekend,afternoon,15.090375126286114,58.84,58.84,58.84,113.4,113.4,113.4,360.4,360.4,360.4,41.9,41.9,41.9,971.24,971.24,971.24,29.37,29.37,29.37,21.5,21.5,21.5,4.9,4.9,1,4.9,10.48
summer,weekend,afternoon,15.854326701527446,64.97,64.97,64.97,293.56,293.56,293.56,360.3,360.3,360.3,45.32,45.32,45.32,970.44,970.44,970.44,28.86,28.86,28.86,21.56,21.56,21.56,3.2,3.2,1,3.2,8.39
summer,weekend,evening,15.34163742560481,65.21,65.21,65.21,293.73,293.73,293.73,371.2,371.2,371.2,46.7,46.7,46.7,970.36,970.36,970.36,27.78,27.78,27.78,19.25,19.25,19.25,5.7,5.7,1,5.7,5.49
summer,weekend,evening,14.454438458900245,64.97,64.97,64.97,294.74,294.74,294.74,363.5,363.5,363.5,52.5,52.5,52.5,970.74,970.74,970.74,24.83,24.83,24.83,15.69,15.69,15.69,5.2,5.2,1,5.2,5.87
summer,weekend,evening,13.844771350959682,64.905,65.45,64.36,204.0,293.89,114.11,373.29999999999995,374.7,371.9,55.09,55.23,54.95,971.315,971.74,970.89,23.37,23.51,23.23,14.440000000000001,14.63,14.25,7.8,4.6,2,6.199999999999999,6.95
summer,weekday,night,11.46922072382052,64.39,64.39,64.39,293.05,293.05,293.05,368.7,368.7,368.7,51.77,51.77,51.77,974.3,974.3,974.3,21.83,21.83,21.83,13.38,13.38,13.38,3.5,3.5,1,3.5,4.27
summer,weekday,night,13.721637405853304,62.47,62.47,62.47,112.65,112.65,112.65,366.6,366.6,366.6,55.55,55.55,55.55,975.22,975.22,975.22,23.1,23.1,23.1,18.0,18.0,18.0,5.2,5.2,1,5.2,8.44
summer,weekday,morning,15.328077000551039,56.93,56.93,56.93,113.84,113.84,113.84,368.4,368.4,368.4,42.89,42.89,42.89,975.49,975.49,975.49,29.23,29.23,29.23,23.56,23.56,23.56,7.2,7.2,1,7.2,10.24
summer,weekday,afternoon,13.683469947709867,58.34,58.34,58.34,293.54,293.54,293.54,366.8,366.8,366.8,28.88,28.88,28.88,975.25,975.25,975.25,34.33,34.33,34.33,26.5,26.5,26.5,4.7,4.7,1,4.7,7.2
summer,weekday,afternoon,13.532271176507834,65.47,65.47,65.47,294.37,294.37,294.37,366.6,366.6,366.6,31.74,31.74,31.74,975.21,975.21,975.21,32.47,32.47,32.47,24.94,24.94,24.94,6.7,6.7,1,6.7,7.27
summer,weekday,afternoon,13.489801223649705,54.23,54.23,54.23,112.83,112.83,112.83,358.1,358.1,358.1,35.06,35.06,35.06,975.83,975.83,975.83,30.67,30.67,30.67,22.62,22.62,22.62,4.4,4.4,1,4.4,5.81
summer,weekday,evening,14.532309406407272,63.73,63.73,63.73,294.13,294.13,294.13,389.0,389.0,389.0,38.98,38.98,38.98,975.13,975.13,975.13,30.0,30.0,30.0,20.19,20.19,20.19,5.6,5.6,1,5.6,4.65
summer,weekend,night,19.31643925989539,64.58,64.58,64.58,113.74,113.74,113.74,368.9,368.9,368.9,58.65,58.65,58.65,970.81,970.81,970.81,28.18,28.18,28.18,22.13,22.13,22.13,22.1,22.1,1,22.1,63.02
summer,weekend,morning,18.948427014384222,53.26,53.26,53.26,294.92,294.92,294.92,369.7,369.7,369.7,51.15,51.15,51.15,970.35,970.35,970.35,30.15,30.15,30.15,24.31,24.31,24.31,20.0,20.0,1,20.0,59.63
summer,weekend,morning,19.444215978974118,63.54,63.54,63.54,113.24,113.24,113.24,363.4,363.4,363.4,49.23,49.23,49.23,970.94,970.94,970.94,31.36,31.36,31.36,25.81,25.81,25.81,12.6,12.6,1,12.6,49.96
summer,weekend,morning,19.740525897453523,63.25,63.25,63.25,293.85,293.85,293.85,371.8,371.8,371.8,46.09,46.09,46.09,970.13,970.13,970.13,32.85,32.85,32.85,26.94,26.94,26.94,16.5,16.5,1,16.5,53.05
summer,weekend,morning,17.41709893057411,47.73,47.73,47.73,113.73,113.73,113.73,361.4,361.4,361.4,37.24,37.24,37.24,970.54,970.54,970.54,34.06,34.06,34.06,27.94,27.94,27.94,10.1,10.1,1,10.1,48.86
summer,weekend,morning,18.656634940514294,64.88,64.88,64.88,293.18,293.18,293.18,363.0,363.0,363.0,37.87,37.87,37.87,969.65,969.65,969.65,35.16,35.16,35.16,28.94,28.94,28.94,18.3,18.3,1,18.3,35.39
summer,weekend,afternoon,19.194046546829853,57.84,57.84,57.84,113.86,113.86,113.86,366.2,366.2,366.2,41.7,41.7,41.7,970.0,970.0,970.0,34.03,34.03,34.03,26.56,26.56,26.56,11.8,11.8,1,11.8,31.88
summer,weekend,afternoon,16.678193080448903,59.73,59.73,59.73,114.37,114.37,114.37,363.6,363.6,363.6,38.31,38.31,38.31,968.69,968.69,968.69,32.72,32.72,32.72,25.5,25.5,25.5,14.8,14.8,1,14.8,19.52
summer,weekend,afternoon,15.692023341567241,49.5,49.5,49.5,112.73,112.73,112.73,366.7,366.7,366.7,39.66,39.66,39.66,968.36,968.36,968.36,31.0,31.0,31.0,23.38,23.38,23.38,12.9,12.9,1,12.9,20.77
summer,weekday,afternoon,17.642422944276262,52.74,52.74,52.74,295.18,295.18,295.18,399.4,399.4,399.4,53.4,53.4,53.4,971.11,971.11,971.11,27.99,27.99,27.99,26.81,26.81,26.81,5.4,5.4,1,5.4,10.14
summer,weekday,night,15.893936097318978,52.36,52.36,52.36,113.1,113.1,113.1,373.2,373.2,373.2,64.05,64.05,64.05,972.42,972.42,972.42,23.06,23.06,23.06,16.5,16.5,16.5,1.9,1.9,1,1.9,14.18
summer,weekday,morning,16.497142822856837,60.39,60.39,60.39,296.54,296.54,296.54,369.1,369.1,369.1,62.63,62.63,62.63,970.89,970.89,970.89,24.07,24.07,24.07,18.5,18.5,18.5,1.3,1.3,1,1.3,10.35
summer,weekday,morning,18.371453153143555,64.6,64.6,64.6,113.95,113.95,113.95,367.2,367.2,367.2,64.92,64.92,64.92,971.83,971.83,971.83,25.45,25.45,25.45,21.25,21.25,21.25,4.2,4.2,1,4.2,10.85
summer,weekday,morning,19.974944024794716,59.63,59.63,59.63,113.85,113.85,113.85,368.7,368.7,368.7,60.25,60.25,60.25,972.11,972.11,972.11,28.42,28.42,28.42,19.81,19.81,19.81,13.8,13.8,1,13.8,8.89
summer,weekday,morning,19.67813790632961,59.65,59.65,59.65,113.5,113.5,113.5,364.6,364.6,364.6,61.22,61.22,61.22,971.86,971.86,971.86,27.83,27.83,27.83,20.12,20.12,20.12,0.1,0.1,1,0.1,11.53
summer,weekday,morning,20.380849752675104,45.355000000000004,47.74,42.97,112.92500000000001,112.93,112.92,365.79999999999995,372.2,359.4,47.51,47.54,47.48,969.8199999999999,969.87,969.77,33.015,33.02,33.01,30.25,30.25,30.25,8.2,7.2,2,7.699999999999999,13.42
summer,weekday,afternoon,21.079435508151114,65.12,65.12,65.12,113.96,113.96,113.96,359.9,359.9,359.9,47.41,47.41,47.41,968.68,968.68,968.68,33.82,33.82,33.82,29.63,29.63,29.63,6.6,6.6,1,6.6,18.39
summer,weekday,morning,15.803407260962308,62.32,62.32,62.32,294.39,294.39,294.39,377.3,377.3,377.3,52.13,52.13,52.13,968.55,968.55,968.55,26.41,26.41,26.41,22.13,22.13,22.13,3.4,3.4,1,3.4,1.29
summer,weekday,morning,14.629398206861426,64.39,64.39,64.39,113.62,113.62,113.62,367.1,367.1,367.1,41.29,41.29,41.29,969.18,969.18,969.18,29.11,29.11,29.11,24.81,24.81,24.81,1.6,1.6,1,1.6,4.45
summer,weekday,morning,13.515932383362998,63.41,63.41,63.41,112.82,112.82,112.82,353.6,353.6,353.6,31.76,31.76,31.76,968.93,968.93,968.93,32.44,32.44,32.44,26.75,26.75,26.75,1.9,1.9,1,1.9,2.86
summer,weekday,morning,13.082522593598624,64.89,64.89,64.89,293.6,293.6,293.6,375.3,375.3,375.3,32.05,32.05,32.05,968.18,968.18,968.18,31.78,31.78,31.78,27.19,27.19,27.19,2.6,2.6,1,2.6,2.65
summer,weekday,afternoon,13.291075201199614,50.06,50.06,50.06,115.71,115.71,115.71,373.8,373.8,373.8,32.86,32.86,32.86,968.81,968.81,968.81,31.58,31.58,31.58,25.25,25.25,25.25,2.0,2.0,1,2.0,4.85
summer,weekday,afternoon,15.18079614409673,52.21,52.21,52.21,113.96,113.96,113.96,363.9,363.9,363.9,51.38,51.38,51.38,969.15,969.15,969.15,25.98,25.98,25.98,20.5,20.5,20.5,4.3,4.3,1,4.3,3.1
summer,weekday,afternoon,15.07157002607959,56.78,56.78,56.78,294.53,294.53,294.53,365.8,365.8,365.8,48.84,48.84,48.84,968.15,968.15,968.15,26.72,26.72,26.72,21.12,21.12,21.12,5.2,5.2,1,5.2,2.48
summer,weekday,afternoon,15.420180086118997,46.835,47.5,46.17,112.635,112.98,112.29,357.25,358.6,355.9,49.405,49.44,49.37,968.4449999999999,968.49,968.4,26.905,26.91,26.9,22.405,22.44,22.37,3.3,2.7,2,3.0,2.3
summer,weekend,morning,21.979005464631495,64.49,64.49,64.49,113.56,113.56,113.56,380.5,380.5,380.5,46.47,46.47,46.47,969.13,969.13,969.13,35.17,35.17,35.17,31.44,31.44,31.44,12.5,12.5,1,12.5,26.99
summer,weekend,morning,22.47691478466,59.12,59.12,59.12,293.86,293.86,293.86,376.3,376.3,376.3,45.38,45.38,45.38,968.25,968.25,968.25,36.15,36.15,36.15,32.13,32.13,32.13,11.6,11.6,1,11.6,29.82
summer,weekend,morning,23.75905012890146,64.38,64.38,64.38,114.27,114.27,114.27,380.8,380.8,380.8,49.39,49.39,49.39,969.34,969.34,969.34,36.02,36.02,36.02,32.44,32.44,32.44,13.8,13.8,1,13.8,24.47
summer,weekend,afternoon,22.578569630130186,56.37,56.37,56.37,114.0,114.0,114.0,385.5,385.5,385.5,44.45,44.45,44.45,969.17,969.17,969.17,36.64,36.64,36.64,32.44,32.44,32.44,10.6,10.6,1,10.6,23.72
summer,weekend,afternoon,23.080092621437323,55.1,55.1,55.1,294.08,294.08,294.08,379.6,379.6,379.6,43.72,43.72,43.72,968.38,968.38,968.38,37.5,37.5,37.5,32.56,32.56,32.56,9.7,9.7,1,9.7,25.49
summer,weekend,afternoon,23.597180815391756,59.43,59.43,59.43,113.51,113.51,113.51,379.4,379.4,379.4,46.76,46.76,46.76,969.09,969.09,969.09,36.84,36.84,36.84,31.0,31.0,31.0,12.4,12.4,1,12.4,25.51
summer,weekend,afternoon,21.038103223373533,57.04,57.04,57.04,293.71,293.71,293.71,380.3,380.3,380.3,38.92,38.92,38.92,968.38,968.38,968.38,37.35,37.35,37.35,32.31,32.31,32.31,11.1,11.1,1,11.1,19.45
summer,weekend,afternoon,24.25908895639621,52.54,52.54,52.54,113.64,113.64,113.64,382.1,382.1,382.1,54.9,54.9,54.9,969.38,969.38,969.38,34.65,34.65,34.65,28.5,28.5,28.5,13.7,13.7,1,13.7,21.67
summer,weekend,afternoon,22.84062076330189,64.28,64.28,64.28,294.12,294.12,294.12,370.4,370.4,370.4,49.35,49.35,49.35,968.83,968.83,968.83,35.03,35.03,35.03,29.19,29.19,29.19,11.8,11.8,1,11.8,21.84
summer,weekday,morning,18.250926221912458,60.32,60.32,60.32,112.64,112.64,112.64,372.6,372.6,372.6,50.51,50.51,50.51,972.62,972.62,972.62,29.61,29.61,29.61,26.44,26.44,26.44,11.9,11.9,1,11.9,19.65
summer,weekday,morning,17.84769941586079,51.67,51.67,51.67,114.42,114.42,114.42,367.8,367.8,367.8,34.29,34.29,34.29,972.53,972.53,972.53,36.04,36.04,36.04,31.31,31.31,31.31,5.9,5.9,1,5.9,22.87
summer,weekday,morning,17.559298995598553,53.71,53.71,53.71,112.82,112.82,112.82,374.8,374.8,374.8,29.13,29.13,29.13,972.22,972.22,972.22,38.7,38.7,38.7,32.88,32.88,32.88,5.6,5.6,1,5.6,20.54
summer,weekday,morning,17.88273313360139,58.93,58.93,58.93,293.81,293.81,293.81,373.8,373.8,373.8,29.3,29.3,29.3,971.47,971.47,971.47,38.97,38.97,38.97,33.0,33.0,33.0,7.1,7.1,1,7.1,17.87
summer,weekday,afternoon,17.34134572831633,54.08,54.08,54.08,113.77,113.77,113.77,358.6,358.6,358.6,28.67,28.67,28.67,972.01,972.01,972.01,38.74,38.74,38.74,33.06,33.06,33.06,7.1,7.1,1,7.1,17.42
summer,weekday,afternoon,18.66269754362263,64.88,64.88,64.88,294.04,294.04,294.04,364.6,364.6,364.6,30.67,30.67,30.67,971.35,971.35,971.35,39.03,39.03,39.03,32.81,32.81,32.81,6.5,6.5,1,6.5,12.8
summer,weekday,afternoon,19.133656535312195,60.06,60.06,60.06,112.78,112.78,112.78,363.6,363.6,363.6,33.52,33.52,33.52,972.11,972.11,972.11,37.93,37.93,37.93,30.94,30.94,30.94,8.8,8.8,1,8.8,13.14
summer,weekday,afternoon,19.163149230649058,55.36,55.36,55.36,294.37,294.37,294.37,368.2,368.2,368.2,33.4,33.4,33.4,971.15,971.15,971.15,38.03,38.03,38.03,31.19,31.19,31.19,6.6,6.6,1,6.6,10.62
summer,weekday,afternoon,18.81994798321273,54.8,54.8,54.8,113.23,113.23,113.23,366.7,366.7,366.7,35.13,35.13,35.13,971.78,971.78,971.78,36.71,36.71,36.71,29.44,29.44,29.44,5.2,5.2,1,5.2,7.53
summer,weekday,night,16.699474305705518,64.32,64.32,64.32,114.7,114.7,114.7,373.2,373.2,373.2,44.22,44.22,44.22,975.54,975.54,975.54,30.22,30.22,30.22,24.63,24.63,24.63,6.7,6.7,1,6.7,18.82
summer,weekday,night,16.841396141997205,54.06,54.06,54.06,293.17,293.17,293.17,377.2,377.2,377.2,42.6,42.6,42.6,974.76,974.76,974.76,31.03,31.03,31.03,25.75,25.75,25.75,6.3,6.3,1,6.3,16.97
summer,weekday,night,16.85288188541353,63.58,63.58,63.58,113.69,113.69,113.69,374.7,374.7,374.7,42.22,42.22,42.22,975.48,975.48,975.48,31.2,31.2,31.2,26.81,26.81,26.81,6.6,6.6,1,6.6,17.04
summer,weekday,morning,17.355911475805176,64.25,64.25,64.25,293.3,293.3,293.3,370.7,370.7,370.7,37.2,37.2,37.2,974.62,974.62,974.62,34.01,34.01,34.01,29.19,29.19,29.19,7.2,7.2,1,7.2,19.44
summer,weekday,morning,17.620597235257815,64.36,64.36,64.36,114.02,114.02,114.02,383.2,383.2,383.2,36.89,36.89,36.89,974.77,974.77,974.77,34.46,34.46,34.46,30.69,30.69,30.69,7.7,7.7,1,7.7,19.6
summer,weekday,morning,19.01299959815442,54.17,54.17,54.17,293.87,293.87,293.87,379.6,379.6,379.6,34.56,34.56,34.56,974.04,974.04,974.04,37.23,37.23,37.23,32.94,32.94,32.94,7.8,7.8,1,7.8,24.87
summer,weekday,morning,19.857097933763196,64.6,64.6,64.6,113.72,113.72,113.72,364.0,364.0,364.0,33.54,33.54,33.54,974.44,974.44,974.44,38.75,38.75,38.75,34.5,34.5,34.5,10.5,10.5,1,10.5,18.62
summer,weekday,morning,20.626734760940295,64.88,64.88,64.88,295.1,295.1,295.1,384.4,384.4,384.4,31.55,31.55,31.55,973.38,973.38,973.38,40.78,40.78,40.78,35.75,35.75,35.75,10.7,10.7,1,10.7,21.69
summer,weekday,morning,20.599043039911006,64.17,64.17,64.17,113.8,113.8,113.8,375.3,375.3,375.3,32.14,32.14,32.14,973.52,973.52,973.52,40.4,40.4,40.4,36.13,36.13,36.13,12.6,12.6,1,12.6,19.92
summer,weekday,afternoon,20.632599615560267,52.34,52.34,52.34,293.64,293.64,293.64,368.3,368.3,368.3,30.54,30.54,30.54,972.42,972.42,972.42,41.4,41.4,41.4,36.31,36.31,36.31,11.8,11.8,1,11.8,14.95
summer,weekday,afternoon,20.07484000346928,62.26,62.26,62.26,293.13,293.13,293.13,377.6,377.6,377.6,32.13,32.13,32.13,970.87,970.87,970.87,39.8,39.8,39.8,33.38,33.38,33.38,14.5,14.5,1,14.5,19.5
summer,weekday,afternoon,19.75275189039891,53.34,53.34,53.34,113.42,113.42,113.42,378.6,378.6,378.6,46.49,46.49,46.49,971.44,971.44,971.44,32.71,32.71,32.71,27.56,27.56,27.56,15.3,15.3,1,15.3,16.68
summer,weekday,evening,20.071349984651185,59.84,59.84,59.84,293.57,293.57,293.57,364.0,364.0,364.0,45.08,45.08,45.08,971.18,971.18,971.18,33.61,33.61,33.61,28.62,28.62,28.62,13.7,13.7,1,13.7,19.16
summer,weekend,night,13.080877972068091,56.47,56.47,56.47,114.02,114.02,114.02,372.0,372.0,372.0,44.45,44.45,44.45,970.3,970.3,970.3,26.130000000000003,26.130000000000003,26.130000000000003,21.75,21.75,21.75,6.3,6.3,1,6.3,7.68
summer,weekend,night,13.316823146954079,64.04,64.04,64.04,293.53,293.53,293.53,366.7,366.7,366.7,39.4,39.4,39.4,969.54,969.54,969.54,28.45,28.45,28.45,23.44,23.44,23.44,6.4,6.4,1,6.4,9.8
summer,weekend,night,14.104486911243269,50.08,50.08,50.08,113.95,113.95,113.95,381.8,381.8,381.8,43.96,43.96,43.96,970.46,970.46,970.46,27.45,27.45,27.45,23.25,23.25,23.25,7.2,7.2,1,7.2,9.6
summer,weekend,morning,14.351593785174659,64.54,64.54,64.54,292.95,292.95,292.95,365.1,365.1,365.1,37.31,37.31,37.31,969.91,969.91,969.91,30.56,30.56,30.56,26.31,26.31,26.31,6.2,6.2,1,6.2,11.39
summer,weekend,morning,15.88491060746017,60.82,60.82,60.82,113.58,113.58,113.58,369.9,369.9,369.9,40.59,40.59,40.59,971.08,971.08,971.08,30.81,30.81,30.81,25.94,25.94,25.94,7.2,7.2,2,7.2,9.12
summer,weekend,morning,15.02415017613271,64.43,64.43,64.43,293.97,293.97,293.97,362.0,362.0,362.0,33.38,33.38,33.38,970.63,970.63,970.63,33.29,33.29,33.29,29.19,29.19,29.19,6.2,6.2,1,6.2,8.88
summer,weekend,morning,14.876123871618793,63.82,63.82,63.82,113.94,113.94,113.94,386.1,386.1,386.1,30.92,30.92,30.92,970.66,970.66,970.66,34.49,34.49,34.49,30.37,30.37,30.37,5.6,5.6,1,5.6,9.08
summer,weekend,morning,14.581131739570836,54.26,54.26,54.26,293.84,293.84,293.84,381.2,381.2,381.2,26.65,26.65,26.65,970.38,970.38,970.38,36.84,36.84,36.84,32.69,32.69,32.69,6.9,6.9,1,6.9,7.26
summer,weekend,morning,14.993057191363773,55.65,55.65,55.65,114.03,114.03,114.03,374.8,374.8,374.8,25.25,25.25,25.25,970.64,970.64,970.64,38.32,38.32,38.32,33.13,33.13,33.13,6.7,6.7,1,6.7,8.23
summer,weekend,afternoon,17.7122293708593,50.41,50.41,50.41,113.77,113.77,113.77,367.3,367.3,367.3,30.3,30.3,30.3,970.52,970.52,970.52,38.15,38.15,38.15,29.69,29.69,29.69,6.5,6.5,1,6.5,5.26
summer,weekend,afternoon,17.270606626326327,51.8,51.8,51.8,292.42,292.42,292.42,378.8,378.8,378.8,34.69,34.69,34.69,970.26,970.26,970.26,35.17,35.17,35.17,26.12,26.12,26.12,6.8,6.8,1,6.8,4.81
summer,weekend,afternoon,16.50011516879963,60.33,64.54,56.12,203.74,293.68,113.8,372.4,377.2,367.6,44.82,50.75,38.89,969.97,970.22,969.72,29.765,30.92,28.61,24.345,27.13,21.56,8.1,6.4,2,7.25,5.18
summer,weekend,afternoon,16.56905419555891,64.25,64.25,64.25,113.73,113.73,113.73,375.9,375.9,375.9,43.83,43.83,43.83,970.25,970.25,970.25,30.23,30.23,30.23,25.69,25.69,25.69,6.6,6.6,1,6.6,5.02
summer,weekend,evening,14.504698589541816,64.56,64.56,64.56,113.14,113.14,113.14,378.6,378.6,378.6,43.18,43.18,43.18,970.48,970.48,970.48,28.2,28.2,28.2,22.37,22.37,22.37,5.7,5.7,1,5.7,5.24
summer,weekend,evening,15.374609249144465,64.15,64.15,64.15,292.94,292.94,292.94,370.6,370.6,370.6,41.46,41.46,41.46,970.25,970.25,970.25,29.87,29.87,29.87,24.06,24.06,24.06,6.9,6.9,1,6.9,4.19
summer,weekend,evening,14.968761256780933,59.26,59.26,59.26,113.95,113.95,113.95,370.6,370.6,370.6,49.18,49.18,49.18,971.21,971.21,971.21,26.49,26.49,26.49,21.19,21.19,21.19,8.0,8.0,1,8.0,7.22
summer,weekend,evening,15.187987388141096,63.65,63.65,63.65,293.7,293.7,293.7,370.6,370.6,370.6,43.2,43.2,43.2,970.57,970.57,970.57,28.95,28.95,28.95,23.69,23.69,23.69,6.8,6.8,1,6.8,5.78
summer,weekday,morning,17.063570632921394,45.76,45.76,45.76,113.64,113.64,113.64,386.3,386.3,386.3,43.85,43.85,43.85,971.17,971.17,971.17,30.77,30.77,30.77,26.31,26.31,26.31,7.2,7.2,1,7.2,18.98
summer,weekday,morning,18.20785912590845,60.41,60.41,60.41,113.35,113.35,113.35,366.1,366.1,366.1,36.82,36.82,36.82,971.22,971.22,971.22,35.16,35.16,35.16,31.0,31.0,31.0,6.4,6.4,1,6.4,13.91
summer,weekday,morning,18.566067013656088,57.19,57.19,57.19,113.22,113.22,113.22,391.9,391.9,391.9,33.7,33.7,33.7,971.08,971.08,971.08,37.18,37.18,37.18,33.25,33.25,33.25,8.9,8.9,1,8.9,15.06
summer,weekday,morning,19.109190420464703,64.6,64.6,64.6,112.97,112.97,112.97,376.1,376.1,376.1,33.09,33.09,33.09,970.83,970.83,970.83,38.14,38.14,38.14,33.69,33.69,33.69,8.1,8.1,1,8.1,18.66
summer,weekday,afternoon,19.826574403191323,64.26,64.26,64.26,113.52,113.52,113.52,387.0,387.0,387.0,33.84,33.84,33.84,970.82,970.82,970.82,38.55,38.55,38.55,33.38,33.38,33.38,7.6,7.6,1,7.6,13.46
summer,weekday,afternoon,18.273487512779486,64.75,64.75,64.75,113.93,113.93,113.93,357.1,357.1,357.1,33.93,33.93,33.93,969.22,969.22,969.22,36.72,36.72,36.72,31.06,31.06,31.06,6.8,6.8,1,6.8,8.2
summer,weekday,afternoon,19.215496040667876,64.28,64.28,64.28,113.71,113.71,113.71,377.2,377.2,377.2,40.79,40.79,40.79,969.89,969.89,969.89,34.45,34.45,34.45,28.19,28.19,28.19,7.4,7.4,1,7.4,6.56
summer,weekday,afternoon,21.599294496989497,64.21,64.21,64.21,113.74,113.74,113.74,379.6,379.6,379.6,51.42,51.42,51.42,970.49,970.49,970.49,32.94,32.94,32.94,26.75,26.75,26.75,9.2,9.2,1,9.2,13.1
summer,weekday,night,17.43748495470583,52.05,52.21,51.89,203.605,293.52,113.69,373.29999999999995,379.9,366.7,50.655,51.19,50.12,973.54,973.71,973.37,28.675,28.94,28.41,22.405,22.62,22.19,7.8,7.7,2,7.75,8.3
summer,weekday,morning,18.835878603701364,50.24,50.24,50.24,113.39,113.39,113.39,369.0,369.0,369.0,49.84,49.84,49.84,973.88,973.88,973.88,30.48,30.48,30.48,27.06,27.06,27.06,6.9,6.9,1,6.9,26.13
summer,weekday,morning,18.234183147195544,49.52,49.52,49.52,294.42,294.42,294.42,369.1,369.1,369.1,39.69,39.69,39.69,973.01,973.01,973.01,33.84,33.84,33.84,31.31,31.31,31.31,7.2,7.2,1,7.2,18.29
summer,weekday,morning,17.679164002526033,55.36,55.36,55.36,293.29,293.29,293.29,377.0,377.0,377.0,30.55,30.55,30.55,972.6,972.6,972.6,37.96,37.96,37.96,34.81,34.81,34.81,5.3,5.3,1,5.3,13.46
summer,weekday,morning,16.47406249883939,55.04,55.04,55.04,113.5,113.5,113.5,379.9,379.9,379.9,24.25,24.25,24.25,972.71,972.71,972.71,40.84,40.84,40.84,36.81,36.81,36.81,6.9,6.9,1,6.9,12.34
summer,weekday,morning,16.965558671718366,51.82,51.82,51.82,293.72,293.72,293.72,373.3,373.3,373.3,24.82,24.82,24.82,971.73,971.73,971.73,40.99,40.99,40.99,36.88,36.88,36.88,5.6,5.6,1,5.6,8.64
summer,weekday,afternoon,14.354168951721379,56.3,56.3,56.3,113.82,113.82,113.82,368.7,368.7,368.7,20.69,20.69,20.69,972.12,972.12,972.12,41.27,41.27,41.27,36.5,36.5,36.5,5.1,5.1,1,5.1,6.05
summer,weekday,afternoon,15.764493074923404,52.15,52.15,52.15,293.66,293.66,293.66,379.1,379.1,379.1,24.75,24.75,24.75,970.64,970.64,970.64,39.61,39.61,39.61,34.25,34.25,34.25,5.3,5.3,1,5.3,3.3
summer,weekday,afternoon,15.261016329988013,52.04,52.04,52.04,113.54,113.54,113.54,374.0,374.0,374.0,26.28,26.28,26.28,970.88,970.88,970.88,37.9,37.9,37.9,32.38,32.38,32.38,5.6,5.6,1,5.6,2.64
summer,weekday,evening,15.706735608506039,51.67,51.67,51.67,113.59,113.59,113.59,366.9,366.9,366.9,32.85,32.85,32.85,970.33,970.33,970.33,34.36,34.36,34.36,27.31,27.31,27.31,5.5,5.5,1,5.5,3.39
summer,weekday,evening,15.79913499955237,54.91,54.91,54.91,293.35,293.35,293.35,360.9,360.9,360.9,36.04,36.04,36.04,969.87,969.87,969.87,32.81,32.81,32.81,26.25,26.25,26.25,6.2,6.2,1,6.2,2.71
